location_lact_list,Lactation Group,date_time_period_start,date_time_period_end,ct_animal_days_elig,days_in_time_period,deno_type,dop_start,dop_end,dop_in_interval,dop_complete,day_of_phase_group,metric,ct
Herd 2108e,LACT 4,2023-10-05,2024-10-05,16822,366,dop_lact_5+,0,29,29,incomplete,0 to 29,ct_animal_lactations,113
Herd 2108e,LACT 4,2023-10-05,2024-10-05,16822,366,dop_lact_5+,0,29,29,incomplete,0 to 29,ct_animals,113
Herd 2108e,LACT 4,2023-10-05,2024-10-05,16822,366,dop_lact_5+,0,29,29,incomplete,0 to 29,ct_animal_time_periods,45.96174863387978
Herd 2108e,LACT 4,2023-10-05,2024-10-05,147263,366,dop_lact_5+,30,59,29,complete,30 to 59,ct_animal_lactations,734
Herd 2108e,LACT 4,2023-10-05,2024-10-05,147263,366,dop_lact_5+,30,59,29,complete,30 to 59,ct_animals,734
Herd 2108e,LACT 4,2023-10-05,2024-10-05,147263,366,dop_lact_5+,30,59,29,complete,30 to 59,ct_animal_time_periods,402.35792349726773
Herd 2108e,LACT 4,2023-10-05,2024-10-05,23006,366,dop_lact_5+,30,59,29,incomplete,30 to 59,ct_animal_lactations,153
Herd 2108e,LACT 4,2023-10-05,2024-10-05,23006,366,dop_lact_5+,30,59,29,incomplete,30 to 59,ct_animals,153
Herd 2108e,LACT 4,2023-10-05,2024-10-05,23006,366,dop_lact_5+,30,59,29,incomplete,30 to 59,ct_animal_time_periods,62.85792349726776
Herd 2108e,LACT 4,2023-10-05,2024-10-05,162319,366,dop_lact_5+,60,89,29,complete,60 to 89,ct_animal_lactations,737
Herd 2108e,LACT 4,2023-10-05,2024-10-05,162319,366,dop_lact_5+,60,89,29,complete,60 to 89,ct_animals,737
Herd 2108e,LACT 4,2023-10-05,2024-10-05,162319,366,dop_lact_5+,60,89,29,complete,60 to 89,ct_animal_time_periods,443.4945355191257
Herd 2108e,LACT 4,2023-10-05,2024-10-05,19632,366,dop_lact_5+,60,89,29,incomplete,60 to 89,ct_animal_lactations,118
Herd 2108e,LACT 4,2023-10-05,2024-10-05,19632,366,dop_lact_5+,60,89,29,incomplete,60 to 89,ct_animals,118
Herd 2108e,LACT 4,2023-10-05,2024-10-05,19632,366,dop_lact_5+,60,89,29,incomplete,60 to 89,ct_animal_time_periods,53.63934426229508
Herd 2108e,LACT 4,2023-10-05,2024-10-05,169986,366,dop_lact_5+,90,119,29,complete,90 to 119,ct_animal_lactations,716
Herd 2108e,LACT 4,2023-10-05,2024-10-05,169986,366,dop_lact_5+,90,119,29,complete,90 to 119,ct_animals,716
Herd 2108e,LACT 4,2023-10-05,2024-10-05,169986,366,dop_lact_5+,90,119,29,complete,90 to 119,ct_animal_time_periods,464.44262295081967
Herd 2108e,LACT 4,2023-10-05,2024-10-05,20942,366,dop_lact_5+,90,119,29,incomplete,90 to 119,ct_animal_lactations,130
Herd 2108e,LACT 4,2023-10-05,2024-10-05,20942,366,dop_lact_5+,90,119,29,incomplete,90 to 119,ct_animals,130
Herd 2108e,LACT 4,2023-10-05,2024-10-05,20942,366,dop_lact_5+,90,119,29,incomplete,90 to 119,ct_animal_time_periods,57.21857923497268
Herd 2108e,LACT 4,2023-10-05,2024-10-05,177910,366,dop_lact_5+,120,149,29,complete,120 to 149,ct_animal_lactations,727
Herd 2108e,LACT 4,2023-10-05,2024-10-05,177910,366,dop_lact_5+,120,149,29,complete,120 to 149,ct_animals,727
Herd 2108e,LACT 4,2023-10-05,2024-10-05,177910,366,dop_lact_5+,120,149,29,complete,120 to 149,ct_animal_time_periods,486.09289617486337
Herd 2108e,LACT 4,2023-10-05,2024-10-05,17145,366,dop_lact_5+,120,149,29,incomplete,120 to 149,ct_animal_lactations,92
Herd 2108e,LACT 4,2023-10-05,2024-10-05,17145,366,dop_lact_5+,120,149,29,incomplete,120 to 149,ct_animals,92
Herd 2108e,LACT 4,2023-10-05,2024-10-05,17145,366,dop_lact_5+,120,149,29,incomplete,120 to 149,ct_animal_time_periods,46.84426229508197
Herd 2108e,LACT 4,2023-10-05,2024-10-05,181652,366,dop_lact_5+,150,179,29,complete,150 to 179,ct_animal_lactations,721
Herd 2108e,LACT 4,2023-10-05,2024-10-05,181652,366,dop_lact_5+,150,179,29,complete,150 to 179,ct_animals,721
Herd 2108e,LACT 4,2023-10-05,2024-10-05,181652,366,dop_lact_5+,150,179,29,complete,150 to 179,ct_animal_time_periods,496.3169398907104
Herd 2108e,LACT 4,2023-10-05,2024-10-05,18269,366,dop_lact_5+,150,179,29,incomplete,150 to 179,ct_animal_lactations,101
Herd 2108e,LACT 4,2023-10-05,2024-10-05,18269,366,dop_lact_5+,150,179,29,incomplete,150 to 179,ct_animals,101
Herd 2108e,LACT 4,2023-10-05,2024-10-05,18269,366,dop_lact_5+,150,179,29,incomplete,150 to 179,ct_animal_time_periods,49.91530054644809
Herd 2108e,LACT 4,2023-10-05,2024-10-05,184326,366,dop_lact_5+,180,209,29,complete,180 to 209,ct_animal_lactations,725
Herd 2108e,LACT 4,2023-10-05,2024-10-05,184326,366,dop_lact_5+,180,209,29,complete,180 to 209,ct_animals,725
Herd 2108e,LACT 4,2023-10-05,2024-10-05,184326,366,dop_lact_5+,180,209,29,complete,180 to 209,ct_animal_time_periods,503.62295081967216
Herd 2108e,LACT 4,2023-10-05,2024-10-05,15374,366,dop_lact_5+,180,209,29,incomplete,180 to 209,ct_animal_lactations,87
Herd 2108e,LACT 4,2023-10-05,2024-10-05,15374,366,dop_lact_5+,180,209,29,incomplete,180 to 209,ct_animals,87
Herd 2108e,LACT 4,2023-10-05,2024-10-05,15374,366,dop_lact_5+,180,209,29,incomplete,180 to 209,ct_animal_time_periods,42.005464480874316
Herd 2108e,LACT 4,2023-10-05,2024-10-05,180362,366,dop_lact_5+,210,239,29,complete,210 to 239,ct_animal_lactations,710
Herd 2108e,LACT 4,2023-10-05,2024-10-05,180362,366,dop_lact_5+,210,239,29,complete,210 to 239,ct_animals,710
Herd 2108e,LACT 4,2023-10-05,2024-10-05,180362,366,dop_lact_5+,210,239,29,complete,210 to 239,ct_animal_time_periods,492.79234972677597
Herd 2108e,LACT 4,2023-10-05,2024-10-05,18296,366,dop_lact_5+,210,239,29,incomplete,210 to 239,ct_animal_lactations,102
Herd 2108e,LACT 4,2023-10-05,2024-10-05,18296,366,dop_lact_5+,210,239,29,incomplete,210 to 239,ct_animals,102
Herd 2108e,LACT 4,2023-10-05,2024-10-05,18296,366,dop_lact_5+,210,239,29,incomplete,210 to 239,ct_animal_time_periods,49.98907103825137
Herd 2108e,LACT 4,2023-10-05,2024-10-05,170711,366,dop_lact_5+,240,269,29,complete,240 to 269,ct_animal_lactations,685
Herd 2108e,LACT 4,2023-10-05,2024-10-05,170711,366,dop_lact_5+,240,269,29,complete,240 to 269,ct_animals,685
Herd 2108e,LACT 4,2023-10-05,2024-10-05,170711,366,dop_lact_5+,240,269,29,complete,240 to 269,ct_animal_time_periods,466.42349726775956
Herd 2108e,LACT 4,2023-10-05,2024-10-05,21524,366,dop_lact_5+,240,269,29,incomplete,240 to 269,ct_animal_lactations,110
Herd 2108e,LACT 4,2023-10-05,2024-10-05,21524,366,dop_lact_5+,240,269,29,incomplete,240 to 269,ct_animals,110
Herd 2108e,LACT 4,2023-10-05,2024-10-05,21524,366,dop_lact_5+,240,269,29,incomplete,240 to 269,ct_animal_time_periods,58.80874316939891
Herd 2108e,LACT 4,2023-10-05,2024-10-05,157553,366,dop_lact_5+,270,299,29,complete,270 to 299,ct_animal_lactations,648
Herd 2108e,LACT 4,2023-10-05,2024-10-05,157553,366,dop_lact_5+,270,299,29,complete,270 to 299,ct_animals,648
Herd 2108e,LACT 4,2023-10-05,2024-10-05,157553,366,dop_lact_5+,270,299,29,complete,270 to 299,ct_animal_time_periods,430.4726775956284
Herd 2108e,LACT 4,2023-10-05,2024-10-05,20226,366,dop_lact_5+,270,299,29,incomplete,270 to 299,ct_animal_lactations,100
Herd 2108e,LACT 4,2023-10-05,2024-10-05,20226,366,dop_lact_5+,270,299,29,incomplete,270 to 299,ct_animals,100
Herd 2108e,LACT 4,2023-10-05,2024-10-05,20226,366,dop_lact_5+,270,299,29,incomplete,270 to 299,ct_animal_time_periods,55.26229508196721
Herd 2108e,LACT 4,2023-10-05,2024-10-05,135382,366,dop_lact_5+,300,329,29,complete,300 to 329,ct_animal_lactations,584
Herd 2108e,LACT 4,2023-10-05,2024-10-05,135382,366,dop_lact_5+,300,329,29,complete,300 to 329,ct_animals,584
Herd 2108e,LACT 4,2023-10-05,2024-10-05,135382,366,dop_lact_5+,300,329,29,complete,300 to 329,ct_animal_time_periods,369.89617486338796
Herd 2108e,LACT 4,2023-10-05,2024-10-05,26300,366,dop_lact_5+,300,329,29,incomplete,300 to 329,ct_animal_lactations,118
Herd 2108e,LACT 4,2023-10-05,2024-10-05,26300,366,dop_lact_5+,300,329,29,incomplete,300 to 329,ct_animals,118
Herd 2108e,LACT 4,2023-10-05,2024-10-05,26300,366,dop_lact_5+,300,329,29,incomplete,300 to 329,ct_animal_time_periods,71.85792349726776
Herd 2108e,LACT 4,2023-10-05,2024-10-05,117791,366,dop_lact_5+,330,359,29,complete,330 to 359,ct_animal_lactations,546
Herd 2108e,LACT 4,2023-10-05,2024-10-05,117791,366,dop_lact_5+,330,359,29,complete,330 to 359,ct_animals,546
Herd 2108e,LACT 4,2023-10-05,2024-10-05,117791,366,dop_lact_5+,330,359,29,complete,330 to 359,ct_animal_time_periods,321.8333333333333
Herd 2108e,LACT 4,2023-10-05,2024-10-05,21308,366,dop_lact_5+,330,359,29,incomplete,330 to 359,ct_animal_lactations,95
Herd 2108e,LACT 4,2023-10-05,2024-10-05,21308,366,dop_lact_5+,330,359,29,incomplete,330 to 359,ct_animals,95
Herd 2108e,LACT 4,2023-10-05,2024-10-05,21308,366,dop_lact_5+,330,359,29,incomplete,330 to 359,ct_animal_time_periods,58.21857923497268
Herd 2108e,LACT 4,2023-10-05,2024-10-05,104098,366,dop_lact_5+,360,389,29,complete,360 to 389,ct_animal_lactations,520
Herd 2108e,LACT 4,2023-10-05,2024-10-05,104098,366,dop_lact_5+,360,389,29,complete,360 to 389,ct_animals,520
Herd 2108e,LACT 4,2023-10-05,2024-10-05,104098,366,dop_lact_5+,360,389,29,complete,360 to 389,ct_animal_time_periods,284.42076502732243
Herd 2108e,LACT 4,2023-10-05,2024-10-05,15957,366,dop_lact_5+,360,389,29,incomplete,360 to 389,ct_animal_lactations,68
Herd 2108e,LACT 4,2023-10-05,2024-10-05,15957,366,dop_lact_5+,360,389,29,incomplete,360 to 389,ct_animals,68
Herd 2108e,LACT 4,2023-10-05,2024-10-05,15957,366,dop_lact_5+,360,389,29,incomplete,360 to 389,ct_animal_time_periods,43.59836065573771
Herd 2108e,LACT 4,2023-10-05,2024-10-05,104727,366,dop_lact_5+,390,Inf,Inf,incomplete,390 to Inf,ct_animal_lactations,544
Herd 2108e,LACT 4,2023-10-05,2024-10-05,104727,366,dop_lact_5+,390,Inf,Inf,incomplete,390 to Inf,ct_animals,544
Herd 2108e,LACT 4,2023-10-05,2024-10-05,104727,366,dop_lact_5+,390,Inf,Inf,incomplete,390 to Inf,ct_animal_time_periods,286.1393442622951
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,90479,366,dop_lact_5+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_lactations,675
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,90479,366,dop_lact_5+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animals,669
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,90479,366,dop_lact_5+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_time_periods,247.21038251366122
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,89586,366,dop_lact_5+,0,29,29,complete,0 to 29,ct_animal_lactations,615
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,89586,366,dop_lact_5+,0,29,29,complete,0 to 29,ct_animals,615
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,89586,366,dop_lact_5+,0,29,29,complete,0 to 29,ct_animal_time_periods,244.7704918032787
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,13844,366,dop_lact_5+,0,29,29,incomplete,0 to 29,ct_animal_lactations,107
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,13844,366,dop_lact_5+,0,29,29,incomplete,0 to 29,ct_animals,99
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,13844,366,dop_lact_5+,0,29,29,incomplete,0 to 29,ct_animal_time_periods,37.82513661202186
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,99760,366,dop_lact_5+,30,59,29,complete,30 to 59,ct_animal_lactations,592
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,99760,366,dop_lact_5+,30,59,29,complete,30 to 59,ct_animals,592
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,99760,366,dop_lact_5+,30,59,29,complete,30 to 59,ct_animal_time_periods,272.56830601092895
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,11934,366,dop_lact_5+,30,59,29,incomplete,30 to 59,ct_animal_lactations,102
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,11934,366,dop_lact_5+,30,59,29,incomplete,30 to 59,ct_animals,97
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,11934,366,dop_lact_5+,30,59,29,incomplete,30 to 59,ct_animal_time_periods,32.60655737704918
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,104533,366,dop_lact_5+,60,89,29,complete,60 to 89,ct_animal_lactations,550
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,104533,366,dop_lact_5+,60,89,29,complete,60 to 89,ct_animals,550
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,104533,366,dop_lact_5+,60,89,29,complete,60 to 89,ct_animal_time_periods,285.60928961748635
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,13583,366,dop_lact_5+,60,89,29,incomplete,60 to 89,ct_animal_lactations,110
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,13583,366,dop_lact_5+,60,89,29,incomplete,60 to 89,ct_animals,104
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,13583,366,dop_lact_5+,60,89,29,incomplete,60 to 89,ct_animal_time_periods,37.112021857923494
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,107249,366,dop_lact_5+,90,119,29,complete,90 to 119,ct_animal_lactations,522
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,107249,366,dop_lact_5+,90,119,29,complete,90 to 119,ct_animals,522
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,107249,366,dop_lact_5+,90,119,29,complete,90 to 119,ct_animal_time_periods,293.03005464480873
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,16506,366,dop_lact_5+,90,119,29,incomplete,90 to 119,ct_animal_lactations,108
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,16506,366,dop_lact_5+,90,119,29,incomplete,90 to 119,ct_animals,101
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,16506,366,dop_lact_5+,90,119,29,incomplete,90 to 119,ct_animal_time_periods,45.09836065573771
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,110921,366,dop_lact_5+,120,149,29,complete,120 to 149,ct_animal_lactations,505
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,110921,366,dop_lact_5+,120,149,29,complete,120 to 149,ct_animals,505
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,110921,366,dop_lact_5+,120,149,29,complete,120 to 149,ct_animal_time_periods,303.06284153005464
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,12557,366,dop_lact_5+,120,149,29,incomplete,120 to 149,ct_animal_lactations,93
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,12557,366,dop_lact_5+,120,149,29,incomplete,120 to 149,ct_animals,88
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,12557,366,dop_lact_5+,120,149,29,incomplete,120 to 149,ct_animal_time_periods,34.30874316939891
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,109506,366,dop_lact_5+,150,179,29,complete,150 to 179,ct_animal_lactations,483
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,109506,366,dop_lact_5+,150,179,29,complete,150 to 179,ct_animals,483
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,109506,366,dop_lact_5+,150,179,29,complete,150 to 179,ct_animal_time_periods,299.1967213114754
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,12105,366,dop_lact_5+,150,179,29,incomplete,150 to 179,ct_animal_lactations,73
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,12105,366,dop_lact_5+,150,179,29,incomplete,150 to 179,ct_animals,69
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,12105,366,dop_lact_5+,150,179,29,incomplete,150 to 179,ct_animal_time_periods,33.07377049180328
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,106298,366,dop_lact_5+,180,209,29,complete,180 to 209,ct_animal_lactations,459
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,106298,366,dop_lact_5+,180,209,29,complete,180 to 209,ct_animals,458
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,106298,366,dop_lact_5+,180,209,29,complete,180 to 209,ct_animal_time_periods,290.43169398907105
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,10907,366,dop_lact_5+,180,209,29,incomplete,180 to 209,ct_animal_lactations,65
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,10907,366,dop_lact_5+,180,209,29,incomplete,180 to 209,ct_animals,62
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,10907,366,dop_lact_5+,180,209,29,incomplete,180 to 209,ct_animal_time_periods,29.80054644808743
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,100489,366,dop_lact_5+,210,239,29,complete,210 to 239,ct_animal_lactations,427
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,100489,366,dop_lact_5+,210,239,29,complete,210 to 239,ct_animals,427
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,100489,366,dop_lact_5+,210,239,29,complete,210 to 239,ct_animal_time_periods,274.5601092896175
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,11781,366,dop_lact_5+,210,239,29,incomplete,210 to 239,ct_animal_lactations,67
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,11781,366,dop_lact_5+,210,239,29,incomplete,210 to 239,ct_animals,64
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,11781,366,dop_lact_5+,210,239,29,incomplete,210 to 239,ct_animal_time_periods,32.18852459016394
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,94940,366,dop_lact_5+,240,269,29,complete,240 to 269,ct_animal_lactations,400
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,94940,366,dop_lact_5+,240,269,29,complete,240 to 269,ct_animals,400
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,94940,366,dop_lact_5+,240,269,29,complete,240 to 269,ct_animal_time_periods,259.39890710382514
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,10849,366,dop_lact_5+,240,269,29,incomplete,240 to 269,ct_animal_lactations,63
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,10849,366,dop_lact_5+,240,269,29,incomplete,240 to 269,ct_animals,58
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,10849,366,dop_lact_5+,240,269,29,incomplete,240 to 269,ct_animal_time_periods,29.64207650273224
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,89986,366,dop_lact_5+,270,299,29,complete,270 to 299,ct_animal_lactations,387
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,89986,366,dop_lact_5+,270,299,29,complete,270 to 299,ct_animals,386
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,89986,366,dop_lact_5+,270,299,29,complete,270 to 299,ct_animal_time_periods,245.86338797814207
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,9382,366,dop_lact_5+,270,299,29,incomplete,270 to 299,ct_animal_lactations,56
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,9382,366,dop_lact_5+,270,299,29,incomplete,270 to 299,ct_animals,54
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,9382,366,dop_lact_5+,270,299,29,incomplete,270 to 299,ct_animal_time_periods,25.633879781420767
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,80049,366,dop_lact_5+,300,329,29,complete,300 to 329,ct_animal_lactations,363
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,80049,366,dop_lact_5+,300,329,29,complete,300 to 329,ct_animals,363
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,80049,366,dop_lact_5+,300,329,29,complete,300 to 329,ct_animal_time_periods,218.71311475409837
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,13284,366,dop_lact_5+,300,329,29,incomplete,300 to 329,ct_animal_lactations,60
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,13284,366,dop_lact_5+,300,329,29,incomplete,300 to 329,ct_animals,57
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,13284,366,dop_lact_5+,300,329,29,incomplete,300 to 329,ct_animal_time_periods,36.295081967213115
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,68215,366,dop_lact_5+,330,359,29,complete,330 to 359,ct_animal_lactations,324
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,68215,366,dop_lact_5+,330,359,29,complete,330 to 359,ct_animals,324
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,68215,366,dop_lact_5+,330,359,29,complete,330 to 359,ct_animal_time_periods,186.37978142076503
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,12589,366,dop_lact_5+,330,359,29,incomplete,330 to 359,ct_animal_lactations,61
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,12589,366,dop_lact_5+,330,359,29,incomplete,330 to 359,ct_animals,57
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,12589,366,dop_lact_5+,330,359,29,incomplete,330 to 359,ct_animal_time_periods,34.39617486338798
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,56368,366,dop_lact_5+,360,389,29,complete,360 to 389,ct_animal_lactations,289
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,56368,366,dop_lact_5+,360,389,29,complete,360 to 389,ct_animals,289
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,56368,366,dop_lact_5+,360,389,29,complete,360 to 389,ct_animal_time_periods,154.01092896174865
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,12553,366,dop_lact_5+,360,389,29,incomplete,360 to 389,ct_animal_lactations,55
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,12553,366,dop_lact_5+,360,389,29,incomplete,360 to 389,ct_animals,53
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,12553,366,dop_lact_5+,360,389,29,incomplete,360 to 389,ct_animal_time_periods,34.297814207650276
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,56633,366,dop_lact_5+,390,Inf,Inf,incomplete,390 to Inf,ct_animal_lactations,307
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,56633,366,dop_lact_5+,390,Inf,Inf,incomplete,390 to Inf,ct_animals,306
Herd 2108e,LACT 5+,2023-10-05,2024-10-05,56633,366,dop_lact_5+,390,Inf,Inf,incomplete,390 to Inf,ct_animal_time_periods,154.73497267759564
Herd 2108e,Heifer,2024-10-04,2025-10-05,1830063,366,lact_basic,NA,NA,NA,NA,NA to NA,ct_animal_lactations,10586
Herd 2108e,Heifer,2024-10-04,2025-10-05,1830063,366,lact_basic,NA,NA,NA,NA,NA to NA,ct_animals,10586
Herd 2108e,Heifer,2024-10-04,2025-10-05,1830063,366,lact_basic,NA,NA,NA,NA,NA to NA,ct_animal_time_periods,5000.172131147541
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,2362237,366,lact_basic,NA,NA,NA,NA,NA to NA,ct_animal_lactations,13971
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,2362237,366,lact_basic,NA,NA,NA,NA,NA to NA,ct_animals,8984
Herd 2108e,LACT > 0,2024-10-04,2025-10-05,2362237,366,lact_basic,NA,NA,NA,NA,NA to NA,ct_animal_time_periods,6454.1994535519125
Herd 2108e,Heifer,2024-10-04,2025-10-05,1830063,366,lact_2+,NA,NA,NA,NA,NA to NA,ct_animal_lactations,10586
Herd 2108e,Heifer,2024-10-04,2025-10-05,1830063,366,lact_2+,NA,NA,NA,NA,NA to NA,ct_animals,10586
Herd 2108e,Heifer,2024-10-04,2025-10-05,1830063,366,lact_2+,NA,NA,NA,NA,NA to NA,ct_animal_time_periods,5000.172131147541
Herd 2108e,LACT 1,2024-10-04,2025-10-05,865836,366,lact_2+,NA,NA,NA,NA,NA to NA,ct_animal_lactations,4543
Herd 2108e,LACT 1,2024-10-04,2025-10-05,865836,366,lact_2+,NA,NA,NA,NA,NA to NA,ct_animals,4543
Herd 2108e,LACT 1,2024-10-04,2025-10-05,865836,366,lact_2+,NA,NA,NA,NA,NA to NA,ct_animal_time_periods,2365.6721311475408
Herd 2108e,LACT 2+,2024-10-04,2025-10-05,1496401,366,lact_2+,NA,NA,NA,NA,NA to NA,ct_animal_lactations,9428
Herd 2108e,LACT 2+,2024-10-04,2025-10-05,1496401,366,lact_2+,NA,NA,NA,NA,NA to NA,ct_animals,6167
Herd 2108e,LACT 2+,2024-10-04,2025-10-05,1496401,366,lact_2+,NA,NA,NA,NA,NA to NA,ct_animal_time_periods,4088.5273224043717
Herd 2108e,Heifer,2024-10-04,2025-10-05,1830063,366,lact_3+,NA,NA,NA,NA,NA to NA,ct_animal_lactations,10586
Herd 2108e,Heifer,2024-10-04,2025-10-05,1830063,366,lact_3+,NA,NA,NA,NA,NA to NA,ct_animals,10586
Herd 2108e,Heifer,2024-10-04,2025-10-05,1830063,366,lact_3+,NA,NA,NA,NA,NA to NA,ct_animal_time_periods,5000.172131147541
Herd 2108e,LACT 1,2024-10-04,2025-10-05,865836,366,lact_3+,NA,NA,NA,NA,NA to NA,ct_animal_lactations,4543
Herd 2108e,LACT 1,2024-10-04,2025-10-05,865836,366,lact_3+,NA,NA,NA,NA,NA to NA,ct_animals,4543
Herd 2108e,LACT 1,2024-10-04,2025-10-05,865836,366,lact_3+,NA,NA,NA,NA,NA to NA,ct_animal_time_periods,2365.6721311475408
Herd 2108e,LACT 2,2024-10-04,2025-10-05,589444,366,lact_3+,NA,NA,NA,NA,NA to NA,ct_animal_lactations,3506
Herd 2108e,LACT 2,2024-10-04,2025-10-05,589444,366,lact_3+,NA,NA,NA,NA,NA to NA,ct_animals,3506
Herd 2108e,LACT 2,2024-10-04,2025-10-05,589444,366,lact_3+,NA,NA,NA,NA,NA to NA,ct_animal_time_periods,1610.5027322404371
Herd 2108e,LACT 3+,2024-10-04,2025-10-05,906957,366,lact_3+,NA,NA,NA,NA,NA to NA,ct_animal_lactations,5922
Herd 2108e,LACT 3+,2024-10-04,2025-10-05,906957,366,lact_3+,NA,NA,NA,NA,NA to NA,ct_animals,4016
Herd 2108e,LACT 3+,2024-10-04,2025-10-05,906957,366,lact_3+,NA,NA,NA,NA,NA to NA,ct_animal_time_periods,2478.0245901639346
Herd 2108e,Heifer,2024-10-04,2025-10-05,1830063,366,lact_5+,NA,NA,NA,NA,NA to NA,ct_animal_lactations,10586
Herd 2108e,Heifer,2024-10-04,2025-10-05,1830063,366,lact_5+,NA,NA,NA,NA,NA to NA,ct_animals,10586
Herd 2108e,Heifer,2024-10-04,2025-10-05,1830063,366,lact_5+,NA,NA,NA,NA,NA to NA,ct_animal_time_periods,5000.172131147541
Herd 2108e,LACT 1,2024-10-04,2025-10-05,865836,366,lact_5+,NA,NA,NA,NA,NA to NA,ct_animal_lactations,4543
